Player,Player Id,Season,Date,Home-Game,Minutes Played,Home Game
Mateus Claus,733453,2021,2022-10-04,0,90,Away
Mateus Claus,733453,2021,2022-10-08,1,90,Home
Mateus Claus,733453,2021,2022-10-16,0,90,Away
Mateus Claus,733453,2021,2022-10-22,1,90,Home
Mateus Claus,733453,2021,2022-10-28,1,90,Home
Mateus Claus,733453,2021,2022-11-06,0,90,Away
Mateus Claus,733453,2021,2022-03-19,0,90,Away
Mateus Claus,733453,2021,2022-03-16,1,90,Home
Matheus Teixeira,598975,2022,2023-09-03,0,90,Away
Matheus Teixeira,598975,2022,2023-09-09,0,67,Away
Matheus Teixeira,598975,2022,2023-10-07,0,90,Away
Matheus Teixeira,598975,2022,2023-10-22,0,90,Away
Matheus Teixeira,598975,2022,2023-10-29,1,90,Home
Matheus Teixeira,598975,2021,2022-02-24,1,90,Home
Matheus Teixeira,598975,2021,2022-03-05,1,90,Home
Matheus Teixeira,598975,2021,2022-02-27,0,90,Away
Matheus Teixeira,598975,2021,2022-03-02,0,90,Away
Matheus Teixeira,598975,2021,2022-03-12,1,90,Home
Anderson,598974,2023,2024-04-17,0,90,Away
Anderson,598974,2023,2024-04-20,0,90,Away
Anderson,598974,2023,2024-04-28,1,90,Home
Anderson,598974,2023,2024-05-12,0,90,Away
Anderson,598974,2023,2024-06-02,0,90,Away
Anderson,598974,2023,2024-06-13,1,90,Home
Anderson,598974,2023,2024-06-16,0,90,Away
Anderson,598974,2023,2024-06-19,1,90,Home
Anderson,598974,2023,2024-06-23,0,90,Away
Anderson,598974,2023,2024-06-26,1,90,Home
Anderson,598974,2023,2024-06-30,0,90,Away
Anderson,598974,2023,2024-07-03,0,90,Away
Anderson,598974,2023,2024-07-07,1,90,Home
Anderson,598974,2023,2024-07-10,0,90,Away
Anderson,598974,2023,2024-10-26,0,90,Away
Anderson,598974,2023,2024-11-20,0,90,Away
Anderson,598974,2023,2024-04-23,0,90,Away
Anderson,598974,2023,2024-05-07,0,90,Away
Anderson,598974,2023,2024-05-16,1,90,Home
Anderson,598974,2023,2024-05-30,1,90,Home
Anderson,598974,2022,2023-08-06,1,90,Home
Anderson,598974,2021,2022-08-14,0,90,Away
Anderson,598974,2021,2022-08-27,0,90,Away
Anderson,598974,2021,2022-09-03,1,90,Home
Anderson,598974,2021,2022-09-18,1,90,Home
Anderson,598974,2021,2022-10-25,1,90,Home
Anderson,598974,2021,2022-01-26,0,90,Away
Anderson,598974,2021,2022-01-29,1,90,Home
Anderson,598974,2021,2022-02-03,0,90,Away
Anderson,598974,2021,2022-02-06,1,90,Home
Anderson,598974,2021,2022-02-13,0,90,Away
Anderson,598974,2021,2022-02-19,1,90,Home
Anderson,598974,2021,2022-02-27,1,90,Home
Anderson,598974,2021,2022-03-13,0,90,Away
Gustavo,667411,2023,2024-04-27,0,90,Away
Gustavo,667411,2023,2024-06-02,1,90,Home
Gustavo,667411,2023,2024-06-09,1,90,Home
Gustavo,667411,2023,2024-06-13,0,90,Away
Gustavo,667411,2023,2024-06-16,1,63,Home
Gustavo,667411,2023,2024-06-22,1,90,Home
Gustavo,667411,2023,2024-06-27,0,90,Away
Gustavo,667411,2023,2024-06-30,1,90,Home
Gustavo,667411,2023,2024-07-03,1,90,Home
Gustavo,667411,2023,2024-07-07,0,90,Away
Gustavo,667411,2023,2024-07-11,1,90,Home
Gustavo,667411,2023,2024-07-16,0,90,Away
Gustavo,667411,2023,2024-07-20,0,90,Away
Gustavo,667411,2023,2024-07-24,1,90,Home
Gustavo,667411,2023,2024-07-27,0,90,Away
Gustavo,667411,2023,2024-08-03,1,90,Home
Gustavo,667411,2023,2024-08-10,0,90,Away
Gustavo,667411,2023,2024-08-18,1,90,Home
Gustavo,667411,2023,2024-08-25,1,90,Home
Gustavo,667411,2023,2024-08-28,1,90,Home
Gustavo,667411,2023,2024-08-31,0,90,Away
Gustavo,667411,2023,2024-09-15,0,90,Away
Gustavo,667411,2023,2024-09-22,1,90,Home
Gustavo,667411,2023,2024-09-25,0,90,Away
Gustavo,667411,2023,2024-09-29,0,90,Away
Gustavo,667411,2023,2024-10-03,1,90,Home
Gustavo,667411,2023,2024-10-18,0,90,Away
Gustavo,667411,2023,2024-10-26,1,90,Home
Gustavo,667411,2023,2024-11-05,0,56,Away
Gustavo,667411,2023,2024-11-20,1,90,Home
Gustavo,667411,2023,2024-11-26,0,90,Away
Gustavo,667411,2023,2024-11-30,1,90,Home
Gustavo,667411,2023,2024-12-04,1,90,Home
Gustavo,667411,2023,2024-03-14,0,90,Away
Gustavo,667411,2023,2024-04-30,0,90,Away
Gustavo,667411,2023,2024-05-23,1,90,Home
Gustavo,667411,2023,2024-01-24,0,90,Away
Gustavo,667411,2023,2024-01-28,1,90,Home
Gustavo,667411,2023,2024-01-31,0,90,Away
Gustavo,667411,2023,2024-02-03,1,90,Home
Gustavo,667411,2023,2024-02-07,1,90,Home
Gustavo,667411,2023,2024-02-12,0,90,Away
Gustavo,667411,2023,2024-02-15,1,90,Home
Gustavo,667411,2023,2024-02-18,0,90,Away
Gustavo,667411,2023,2024-02-24,0,90,Away
Gustavo,667411,2023,2024-03-09,0,90,Away
Gustavo,667411,2023,2024-03-17,1,90,Home
Gustavo,667411,2023,2024-03-21,0,90,Away
Gustavo,667411,2023,2024-03-24,1,90,Home
Gustavo,667411,2023,2024-03-30,0,90,Away
Gustavo,667411,2023,2024-04-06,1,90,Home
Gustavo,667411,2022,2023-04-21,0,90,Away
Gustavo,667411,2022,2023-04-28,1,90,Home
Gustavo,667411,2022,2023-05-01,0,90,Away
Gustavo,667411,2022,2023-05-06,1,90,Home
Gustavo,667411,2022,2023-05-12,0,90,Away
Gustavo,667411,2022,2023-05-21,1,90,Home
Gustavo,667411,2022,2023-05-24,1,90,Home
Gustavo,667411,2022,2023-05-28,0,90,Away
Gustavo,667411,2022,2023-06-02,1,90,Home
Gustavo,667411,2022,2023-06-08,1,90,Home
Gustavo,667411,2022,2023-06-11,0,90,Away
Gustavo,667411,2022,2023-07-08,0,89,Away
Gustavo,667411,2022,2023-07-17,0,90,Away
Gustavo,667411,2022,2023-07-22,1,90,Home
Gustavo,667411,2022,2023-07-30,0,90,Away
Gustavo,667411,2022,2023-08-02,1,90,Home
Gustavo,667411,2022,2023-08-05,0,90,Away
Gustavo,667411,2022,2023-08-12,1,90,Home
Gustavo,667411,2022,2023-08-19,0,90,Away
Gustavo,667411,2022,2023-08-22,1,90,Home
Gustavo,667411,2022,2023-09-02,0,90,Away
Gustavo,667411,2022,2023-09-09,0,90,Away
Gustavo,667411,2022,2023-09-16,1,90,Home
Gustavo,667411,2022,2023-09-22,0,90,Away
Gustavo,667411,2022,2023-09-30,0,90,Away
Gustavo,667411,2022,2023-10-08,1,90,Home
Gustavo,667411,2022,2023-10-13,1,90,Home
Gustavo,667411,2022,2023-10-21,0,90,Away
Gustavo,667411,2022,2023-10-28,1,90,Home
Gustavo,667411,2022,2023-11-07,1,90,Home
Gustavo,667411,2022,2023-11-14,0,90,Away
Gustavo,667411,2022,2023-11-18,1,90,Home
Gustavo,667411,2022,2023-11-25,0,90,Away
Gustavo,667411,2022,2023-03-14,0,90,Away
Gustavo,667411,2022,2023-01-19,0,90,Away
Gustavo,667411,2022,2023-01-22,0,90,Away
Gustavo,667411,2022,2023-01-26,1,90,Home
Gustavo,667411,2022,2023-02-05,0,90,Away
Gustavo,667411,2022,2023-02-08,0,90,Away
Gustavo,667411,2022,2023-02-15,0,90,Away
Gustavo,667411,2022,2023-02-25,1,90,Home
Gustavo,667411,2022,2023-03-07,1,90,Home
Gustavo,667411,2022,2023-03-11,0,90,Away
Gustavo,667411,2022,2023-03-18,0,90,Away
Gustavo,667411,2022,2023-03-21,1,90,Home
Gustavo,667411,2022,2023-03-25,1,45,Home
Gustavo,667411,2022,2023-03-29,0,90,Away
Gustavo,667411,2022,2023-04-01,1,90,Home
Gustavo,667411,2022,2023-04-08,0,90,Away
Gustavo,667411,2021,2022-04-23,1,90,Home
Gustavo,667411,2021,2022-04-27,0,90,Away
Gustavo,667411,2021,2022-05-01,1,90,Home
Gustavo,667411,2021,2022-05-04,0,90,Away
Gustavo,667411,2021,2022-05-07,0,90,Away
Gustavo,667411,2021,2022-05-14,1,90,Home
Gustavo,667411,2021,2022-05-19,0,90,Away
Gustavo,667411,2021,2022-05-27,1,90,Home
Gustavo,667411,2021,2022-06-04,0,90,Away
Gustavo,667411,2021,2022-06-07,1,90,Home
Gustavo,667411,2021,2022-06-10,0,90,Away
Gustavo,667411,2021,2022-06-17,1,90,Home
Gustavo,667411,2021,2022-06-24,1,90,Home
Gustavo,667411,2021,2022-06-28,0,90,Away
Gustavo,667411,2021,2022-07-01,0,90,Away
Gustavo,667411,2021,2022-07-09,1,90,Home
Gustavo,667411,2021,2022-07-15,1,90,Home
Gustavo,667411,2021,2022-07-19,0,90,Away
Gustavo,667411,2021,2022-07-25,1,90,Home
Gustavo,667411,2021,2022-07-30,0,90,Away
Gustavo,667411,2021,2022-08-02,0,90,Away
Gustavo,667411,2021,2022-08-10,1,90,Home
Gustavo,667411,2021,2022-08-17,1,90,Home
Gustavo,667411,2021,2022-08-27,0,90,Away
Gustavo,667411,2021,2022-08-30,1,90,Home
Gustavo,667411,2021,2022-09-04,0,90,Away
Gustavo,667411,2021,2022-09-08,1,90,Home
Gustavo,667411,2021,2022-09-17,0,90,Away
Gustavo,667411,2021,2022-09-25,1,90,Home
Gustavo,667411,2021,2022-10-01,0,90,Away
Gustavo,667411,2021,2022-10-04,0,90,Away
Gustavo,667411,2021,2022-10-07,1,90,Home
Gustavo,667411,2021,2022-10-15,1,90,Home
Gustavo,667411,2021,2022-10-22,0,90,Away
Gustavo,667411,2021,2022-10-28,0,90,Away
Gustavo,667411,2021,2022-11-05,1,90,Home
Gustavo,667411,2021,2022-03-17,0,90,Away
Jandrei,512344,2023,2024-06-13,0,90,Away
Jandrei,512344,2023,2024-06-16,0,90,Away
Jandrei,512344,2023,2024-06-19,1,90,Home
Jandrei,512344,2023,2024-06-22,0,90,Away
Jandrei,512344,2023,2024-06-27,1,90,Home
Jandrei,512344,2023,2024-06-30,1,90,Home
Jandrei,512344,2023,2024-07-03,0,90,Away
Jandrei,512344,2023,2024-07-06,1,90,Home
Jandrei,512344,2023,2024-08-11,1,90,Home
Jandrei,512344,2023,2024-08-25,1,90,Home
Jandrei,512344,2023,2024-09-15,0,90,Away
Jandrei,512344,2023,2024-09-22,1,90,Home
Jandrei,512344,2023,2024-05-23,1,90,Home
Jandrei,512344,2023,2024-01-27,1,90,Home
Jandrei,512344,2023,2024-02-07,1,90,Home
Jandrei,512344,2022,2023-07-09,0,90,Away
Jandrei,512344,2022,2023-08-13,0,90,Away
Jandrei,512344,2022,2023-08-19,1,90,Home
Jandrei,512344,2022,2023-09-20,1,90,Home
Jandrei,512344,2022,2023-09-27,1,90,Home
Jandrei,512344,2021,2022-04-17,0,90,Away
Jandrei,512344,2021,2022-04-23,0,90,Away
Jandrei,512344,2021,2022-05-02,1,90,Home
Jandrei,512344,2021,2022-05-08,0,90,Away
Jandrei,512344,2021,2022-05-15,1,90,Home
Jandrei,512344,2021,2022-05-22,0,90,Away
Jandrei,512344,2021,2022-05-28,1,90,Home
Jandrei,512344,2021,2022-06-04,0,90,Away
Jandrei,512344,2021,2022-06-09,0,90,Away
Jandrei,512344,2021,2022-06-12,1,90,Home
Jandrei,512344,2021,2022-06-16,0,90,Away
Jandrei,512344,2021,2022-06-18,1,90,Home
Jandrei,512344,2021,2022-06-25,1,90,Home
Jandrei,512344,2021,2022-07-03,0,90,Away
Jandrei,512344,2021,2022-07-10,0,90,Away
Jandrei,512344,2021,2022-07-17,1,29,Home
Jandrei,512344,2021,2022-08-21,0,90,Away
Jandrei,512344,2021,2022-08-27,1,90,Home
Jandrei,512344,2021,2022-05-05,0,90,Away
Jandrei,512344,2021,2022-06-30,0,90,Away
Jandrei,512344,2021,2022-07-07,1,90,Home
Jandrei,512344,2021,2022-09-01,0,90,Away
Jandrei,512344,2021,2022-03-16,1,90,Home
Jandrei,512344,2021,2022-04-20,0,90,Away
Jandrei,512344,2021,2022-05-12,1,90,Home
Jandrei,512344,2021,2022-06-23,1,90,Home
Jandrei,512344,2021,2022-07-14,0,90,Away
Jandrei,512344,2021,2022-08-18,0,90,Away
Jandrei,512344,2021,2022-08-24,1,90,Home
Jandrei,512344,2021,2022-09-14,0,90,Away
Jandrei,512344,2021,2022-01-30,1,90,Home
Jandrei,512344,2021,2022-02-09,1,90,Home
Jandrei,512344,2021,2022-02-13,0,90,Away
Jandrei,512344,2021,2022-02-17,1,90,Home
Jandrei,512344,2021,2022-02-20,0,90,Away
Jandrei,512344,2021,2022-02-28,0,90,Away
Jandrei,512344,2021,2022-03-13,0,90,Away
Jandrei,512344,2021,2022-03-27,1,90,Home
Jandrei,512344,2021,2022-03-30,1,90,Home
Jandrei,512344,2021,2022-04-03,0,90,Away
Rafael Cabral,103916,2023,2024-04-27,0,90,Away
Rafael Cabral,103916,2023,2024-06-01,1,90,Home
Rafael Cabral,103916,2023,2024-06-13,0,90,Away
Rafael Cabral,103916,2023,2024-07-07,0,90,Away
Rafael Cabral,103916,2023,2024-08-04,0,90,Away
Rafael Cabral,103916,2023,2024-10-04,1,6,Home
Rafael Cabral,103916,2023,2024-04-11,1,90,Home
Rafael Cabral,103916,2023,2024-01-27,1,90,Home
Rafael Cabral,103916,2023,2024-02-03,0,90,Away
Rafael Cabral,103916,2023,2024-02-09,1,90,Home
Rafael Cabral,103916,2023,2024-02-15,1,90,Home
Rafael Cabral,103916,2023,2024-02-18,0,90,Away
Rafael Cabral,103916,2023,2024-02-25,0,90,Away
Rafael Cabral,103916,2023,2024-03-02,1,90,Home
Rafael Cabral,103916,2023,2024-03-10,0,90,Away
Rafael Cabral,103916,2023,2024-03-16,1,90,Home
Rafael Cabral,103916,2023,2024-03-30,0,90,Away
Rafael Cabral,103916,2023,2024-04-07,1,90,Home
Rafael Cabral,103916,2022,2023-04-22,1,90,Home
Rafael Cabral,103916,2022,2023-04-29,0,90,Away
Rafael Cabral,103916,2022,2023-05-06,1,90,Home
Rafael Cabral,103916,2022,2023-05-10,1,90,Home
Rafael Cabral,103916,2022,2023-05-14,0,90,Away
Rafael Cabral,103916,2022,2023-05-22,1,90,Home
Rafael Cabral,103916,2022,2023-05-27,0,90,Away
Rafael Cabral,103916,2022,2023-06-03,1,90,Home
Rafael Cabral,103916,2022,2023-06-10,0,90,Away
Rafael Cabral,103916,2022,2023-06-21,1,90,Home
Rafael Cabral,103916,2022,2023-06-24,1,90,Home
Rafael Cabral,103916,2022,2023-07-01,0,90,Away
Rafael Cabral,103916,2022,2023-07-08,0,90,Away
Rafael Cabral,103916,2022,2023-07-16,1,90,Home
Rafael Cabral,103916,2022,2023-07-23,1,90,Home
Rafael Cabral,103916,2022,2023-07-29,0,90,Away
Rafael Cabral,103916,2022,2023-08-14,0,90,Away
Rafael Cabral,103916,2022,2023-08-19,1,90,Home
Rafael Cabral,103916,2022,2023-08-27,0,90,Away
Rafael Cabral,103916,2022,2023-09-03,1,90,Home
Rafael Cabral,103916,2022,2023-09-14,0,90,Away
Rafael Cabral,103916,2022,2023-09-20,0,90,Away
Rafael Cabral,103916,2022,2023-10-01,1,90,Home
Rafael Cabral,103916,2022,2023-10-14,0,90,Away
Rafael Cabral,103916,2022,2023-10-19,1,90,Home
Rafael Cabral,103916,2022,2023-10-22,0,90,Away
Rafael Cabral,103916,2022,2023-10-25,1,90,Home
Rafael Cabral,103916,2022,2023-11-02,0,90,Away
Rafael Cabral,103916,2022,2023-11-05,1,90,Home
Rafael Cabral,103916,2022,2023-11-11,0,90,Away
Rafael Cabral,103916,2022,2023-11-18,0,90,Away
Rafael Cabral,103916,2022,2023-11-22,1,90,Home
Rafael Cabral,103916,2022,2023-11-27,0,90,Away
Rafael Cabral,103916,2022,2023-11-30,1,90,Home
Rafael Cabral,103916,2022,2023-12-03,0,90,Away
Rafael Cabral,103916,2022,2023-12-06,1,90,Home
Rafael Cabral,103916,2022,2023-04-25,1,90,Home
Rafael Cabral,103916,2022,2023-05-17,0,90,Away
Rafael Cabral,103916,2022,2023-05-31,1,90,Home
Rafael Cabral,103916,2022,2023-01-28,1,90,Home
Rafael Cabral,103916,2022,2023-02-04,0,90,Away
Rafael Cabral,103916,2022,2023-02-07,1,90,Home
Rafael Cabral,103916,2022,2023-02-13,1,90,Home
Rafael Cabral,103916,2022,2023-02-18,0,90,Away
Rafael Cabral,103916,2022,2023-02-23,0,90,Away
Rafael Cabral,103916,2022,2023-03-04,1,90,Home
Rafael Cabral,103916,2022,2023-03-11,1,90,Home
Rafael Cabral,103916,2022,2023-03-19,0,90,Away
Rafael Cabral,103916,2021,2022-04-12,1,90,Home
Rafael Cabral,103916,2021,2022-04-22,0,90,Away
Rafael Cabral,103916,2021,2022-04-26,1,90,Home
Rafael Cabral,103916,2021,2022-04-29,0,90,Away
Rafael Cabral,103916,2021,2022-05-08,1,90,Home
Rafael Cabral,103916,2021,2022-05-15,0,90,Away
Rafael Cabral,103916,2021,2022-05-22,1,90,Home
Rafael Cabral,103916,2021,2022-05-27,0,90,Away
Rafael Cabral,103916,2021,2022-06-03,0,90,Away
Rafael Cabral,103916,2021,2022-06-08,1,90,Home
Rafael Cabral,103916,2021,2022-06-10,0,90,Away
Rafael Cabral,103916,2021,2022-06-17,1,90,Home
Rafael Cabral,103916,2021,2022-06-28,1,90,Home
Rafael Cabral,103916,2021,2022-07-01,1,90,Home
Rafael Cabral,103916,2021,2022-07-05,0,90,Away
Rafael Cabral,103916,2021,2022-07-09,0,90,Away
Rafael Cabral,103916,2021,2022-07-17,1,90,Home
Rafael Cabral,103916,2021,2022-07-20,0,90,Away
Rafael Cabral,103916,2021,2022-07-23,1,90,Home
Rafael Cabral,103916,2021,2022-07-30,0,90,Away
Rafael Cabral,103916,2021,2022-08-06,1,90,Home
Rafael Cabral,103916,2021,2022-08-09,0,90,Away
Rafael Cabral,103916,2021,2022-08-13,1,90,Home
Rafael Cabral,103916,2021,2022-08-21,0,90,Away
Rafael Cabral,103916,2021,2022-08-26,1,90,Home
Rafael Cabral,103916,2021,2022-08-30,0,90,Away
Rafael Cabral,103916,2021,2022-09-04,1,90,Home
Rafael Cabral,103916,2021,2022-09-08,1,90,Home
Rafael Cabral,103916,2021,2022-09-17,0,90,Away
Rafael Cabral,103916,2021,2022-09-21,1,90,Home
Rafael Cabral,103916,2021,2022-09-28,0,90,Away
Rafael Cabral,103916,2021,2022-10-05,1,90,Home
Rafael Cabral,103916,2021,2022-10-09,0,90,Away
Rafael Cabral,103916,2021,2022-10-14,0,90,Away
Rafael Cabral,103916,2021,2022-10-18,1,90,Home
Rafael Cabral,103916,2021,2022-11-06,1,90,Home
Rafael Cabral,103916,2021,2021-08-14,1,90,Home
Rafael Cabral,103916,2021,2021-08-17,1,90,Home
Rafael Cabral,103916,2021,2021-08-21,0,90,Away
Rafael Cabral,103916,2021,2021-08-28,0,90,Away
Rafael Cabral,103916,2021,2021-09-11,1,90,Home
Rafael Cabral,103916,2021,2022-03-16,0,90,Away
Rafael Cabral,103916,2021,2022-04-19,0,90,Away
Rafael Cabral,103916,2021,2022-05-12,1,90,Home
Rafael Cabral,103916,2021,2022-06-23,0,90,Away
Rafael Cabral,103916,2021,2022-07-12,1,90,Home
Rafael Cabral,103916,2021,2022-01-30,0,90,Away
Rafael Cabral,103916,2021,2022-02-02,1,90,Home
Rafael Cabral,103916,2021,2022-02-05,0,90,Away
Rafael Cabral,103916,2021,2022-02-09,1,90,Home
Rafael Cabral,103916,2021,2022-02-17,1,90,Home
Rafael Cabral,103916,2021,2022-02-20,1,90,Home
Rafael Cabral,103916,2021,2022-03-06,0,90,Away
Rafael Cabral,103916,2021,2022-03-13,1,90,Home
Rafael Cabral,103916,2021,2022-03-22,1,90,Home
Rafael Cabral,103916,2021,2022-03-26,0,90,Away
Rafael Cabral,103916,2021,2022-04-02,0,90,Away
Vitor Eudes,590039,2023,2024-11-08,0,90,Away
Vitor Eudes,590039,2023,2024-01-21,1,90,Home
Vitor Eudes,590039,2023,2024-01-25,0,90,Away
Vitor Eudes,590039,2023,2024-01-28,1,90,Home
Vitor Eudes,590039,2022,2023-10-31,0,90,Away
Vitor Eudes,590039,2022,2022-10-25,1,90,Home
Vitor Eudes,590039,2021,2022-01-18,1,90,Home
Vitor Eudes,590039,2021,2022-01-22,0,90,Away
Vitor Eudes,590039,2021,2022-01-29,1,90,Home
Vitor Eudes,590039,2021,2022-02-01,1,90,Home
Vitor Eudes,590039,2021,2022-02-05,0,90,Away
Vitor Eudes,590039,2021,2022-02-12,0,90,Away
Vitor Eudes,590039,2021,2022-02-18,1,90,Home
Vitor Eudes,590039,2021,2022-02-26,1,90,Home
Vitor Eudes,590039,2021,2022-03-05,0,90,Away
Vitor Eudes,590039,2021,2022-03-12,1,90,Home
Vitor Eudes,590039,2021,2022-03-26,0,90,Away
Vitor Eudes,590039,2021,2021-08-27,0,90,Away
Vitor Eudes,590039,2021,2021-09-18,1,90,Home
Vitor Eudes,590039,2021,2021-09-25,0,90,Away
Vitor Eudes,590039,2021,2021-10-09,1,90,Home
Vitor Eudes,590039,2021,2021-10-16,0,90,Away
Vitor Eudes,590039,2021,2021-10-28,0,90,Away
Vitor Eudes,590039,2021,2021-11-07,1,90,Home
Vitor Eudes,590039,2021,2021-12-04,1,90,Home
Vitor Eudes,590039,2021,2021-12-10,0,90,Away
Vitor Eudes,590039,2021,2021-12-15,0,90,Away
Vitor Eudes,590039,2021,2021-12-18,1,90,Home
Cássio,50144,2023,2024-04-17,0,90,Away
Cássio,50144,2023,2024-04-20,0,90,Away
Cássio,50144,2023,2024-07-13,1,90,Home
Cássio,50144,2023,2024-07-20,0,90,Away
Cássio,50144,2023,2024-07-24,1,90,Home
Cássio,50144,2023,2024-07-27,0,90,Away
Cássio,50144,2023,2024-08-05,1,90,Home
Cássio,50144,2023,2024-08-10,1,90,Home
Cássio,50144,2023,2024-08-19,0,90,Away
Cássio,50144,2023,2024-08-25,0,90,Away
Cássio,50144,2023,2024-08-28,1,90,Home
Cássio,50144,2023,2024-09-01,1,90,Home
Cássio,50144,2023,2024-09-15,1,90,Home
Cássio,50144,2023,2024-09-22,0,90,Away
Cássio,50144,2023,2024-09-29,1,90,Home
Cássio,50144,2023,2024-10-03,0,90,Away
Cássio,50144,2023,2024-10-18,1,90,Home
Cássio,50144,2023,2024-11-06,1,90,Home
Cássio,50144,2023,2024-11-09,1,90,Home
Cássio,50144,2023,2024-11-27,1,90,Home
Cássio,50144,2023,2024-12-01,0,90,Away
Cássio,50144,2023,2024-12-04,1,90,Home
Cássio,50144,2023,2024-04-09,1,90,Home
Cássio,50144,2023,2024-04-23,0,90,Away
Cássio,50144,2023,2024-08-15,0,90,Away
Cássio,50144,2023,2024-08-22,1,90,Home
Cássio,50144,2023,2024-09-19,0,90,Away
Cássio,50144,2023,2024-09-26,1,90,Home
Cássio,50144,2023,2024-10-23,1,90,Home
Cássio,50144,2023,2024-10-30,0,90,Away
Cássio,50144,2023,2024-11-23,0,90,Away
Cássio,50144,2023,2024-03-14,0,90,Away
Cássio,50144,2023,2024-01-24,0,90,Away
Cássio,50144,2023,2024-01-27,0,90,Away
Cássio,50144,2023,2024-01-30,1,90,Home
Cássio,50144,2023,2024-02-04,1,90,Home
Cássio,50144,2023,2024-02-07,0,90,Away
Cássio,50144,2023,2024-02-11,1,90,Home
Cássio,50144,2023,2024-02-14,0,90,Away
Cássio,50144,2023,2024-02-18,0,90,Away
Cássio,50144,2023,2024-03-02,1,90,Home
Cássio,50144,2022,2023-04-19,1,90,Home
Cássio,50144,2022,2023-05-02,1,90,Home
Cássio,50144,2022,2023-06-07,0,90,Away
Cássio,50144,2022,2023-04-23,0,90,Away
Cássio,50144,2022,2023-04-29,0,90,Away
Cássio,50144,2022,2023-05-08,1,90,Home
Cássio,50144,2022,2023-05-11,0,90,Away
Cássio,50144,2022,2023-05-14,1,90,Home
Cássio,50144,2022,2023-05-21,0,90,Away
Cássio,50144,2022,2023-05-28,1,90,Home
Cássio,50144,2022,2023-06-03,0,90,Away
Cássio,50144,2022,2023-06-10,1,90,Home
Cássio,50144,2022,2023-06-21,0,90,Away
Cássio,50144,2022,2023-06-24,0,90,Away
Cássio,50144,2022,2023-07-02,1,90,Home
Cássio,50144,2022,2023-07-08,0,90,Away
Cássio,50144,2022,2023-07-22,0,90,Away
Cássio,50144,2022,2023-07-29,1,90,Home
Cássio,50144,2022,2023-08-05,0,90,Away
Cássio,50144,2022,2023-08-13,1,90,Home
Cássio,50144,2022,2023-08-19,0,90,Away
Cássio,50144,2022,2023-08-26,1,90,Home
Cássio,50144,2022,2023-09-03,1,90,Home
Cássio,50144,2022,2023-09-14,0,90,Away
Cássio,50144,2022,2023-09-18,1,90,Home
Cássio,50144,2022,2023-09-22,1,90,Home
Cássio,50144,2022,2023-09-30,0,90,Away
Cássio,50144,2022,2023-10-07,1,90,Home
Cássio,50144,2022,2023-10-19,0,90,Away
Cássio,50144,2022,2023-10-22,1,90,Home
Cássio,50144,2022,2023-10-25,0,90,Away
Cássio,50144,2022,2023-10-29,1,90,Home
Cássio,50144,2022,2023-11-01,1,90,Home
Cássio,50144,2022,2023-11-05,0,90,Away
Cássio,50144,2022,2023-11-09,1,90,Home
Cássio,50144,2022,2023-11-12,0,71,Away
Cássio,50144,2022,2023-11-24,1,90,Home
Cássio,50144,2022,2023-11-28,0,90,Away
Cássio,50144,2022,2023-12-02,1,90,Home
Cássio,50144,2022,2023-08-01,1,45,Home
Cássio,50144,2022,2023-08-08,0,90,Away
Cássio,50144,2022,2023-08-22,1,90,Home
Cássio,50144,2022,2023-08-29,0,90,Away
Cássio,50144,2022,2023-09-26,1,90,Home
Cássio,50144,2022,2023-10-03,0,90,Away
Cássio,50144,2022,2023-04-26,1,90,Home
Cássio,50144,2022,2023-05-17,0,90,Away
Cássio,50144,2022,2023-05-31,1,90,Home
Cássio,50144,2022,2023-07-05,0,90,Away
Cássio,50144,2022,2023-07-15,1,90,Home
Cássio,50144,2022,2023-07-25,1,90,Home
Cássio,50144,2022,2023-08-16,0,90,Away
Cássio,50144,2022,2023-01-18,1,90,Home
Cássio,50144,2022,2023-01-21,0,90,Away
Cássio,50144,2022,2023-01-24,1,90,Home
Cássio,50144,2022,2023-01-29,0,90,Away
Cássio,50144,2022,2023-02-05,1,90,Home
Cássio,50144,2022,2023-02-09,0,90,Away
Cássio,50144,2022,2023-02-16,1,90,Home
Cássio,50144,2022,2023-02-19,1,90,Home
Cássio,50144,2022,2023-02-26,0,90,Away
Cássio,50144,2021,2022-04-13,1,90,Home
Cássio,50144,2021,2022-04-26,1,90,Home
Cássio,50144,2021,2022-05-04,0,90,Away
Cássio,50144,2021,2022-05-17,0,90,Away
Cássio,50144,2021,2022-06-28,1,90,Home
Cássio,50144,2021,2022-07-05,0,90,Away
Cássio,50144,2021,2022-08-02,1,90,Home
Cássio,50144,2021,2022-08-09,0,90,Away
Cássio,50144,2021,2022-04-16,1,90,Home
Cássio,50144,2021,2022-05-01,1,90,Home
Cássio,50144,2021,2022-05-08,0,90,Away
Cássio,50144,2021,2022-05-14,0,90,Away
Cássio,50144,2021,2022-05-22,1,90,Home
Cássio,50144,2021,2022-05-29,1,90,Home
Cássio,50144,2021,2022-06-04,0,90,Away
Cássio,50144,2021,2022-06-07,0,90,Away
Cássio,50144,2021,2022-06-11,1,90,Home
Cássio,50144,2021,2022-06-15,0,90,Away
Cássio,50144,2021,2022-06-18,1,90,Home
Cássio,50144,2021,2022-06-25,1,90,Home
