Player Name,Player Id,Season,Date,Home-Game,Minutes Played
Ayrton Lucas,349585,2022,01/04/23,1,90'
Ayrton Lucas,349585,2022,09/04/23,0,90'
Ayrton Lucas,349585,2022,15/01/23,1,90'
Ayrton Lucas,349585,2022,18/01/23,0,73'
Ayrton Lucas,349585,2022,01/02/23,1,28'
Ayrton Lucas,349585,2022,15/02/23,0,58'
Ayrton Lucas,349585,2022,05/03/23,1,90'
Ayrton Lucas,349585,2022,08/03/23,1,25'
Ayrton Lucas,349585,2022,21/02/23,0,90'
Ayrton Lucas,349585,2022,28/02/23,1,112'
Ayrton Lucas,349585,2021,15/09/21,1,69'
Ayrton Lucas,349585,2021,30/09/21,0,90'
Ayrton Lucas,349585,2021,20/10/21,1,90'
Ayrton Lucas,349585,2021,04/11/21,0,90'
Ayrton Lucas,349585,2021,24/11/21,1,90'
Ayrton Lucas,349585,2021,09/12/21,0,90'
Ayrton Lucas,349585,2021,04/08/21,1,90'
Ayrton Lucas,349585,2021,10/08/21,0,90'
Ayrton Lucas,349585,2021,24/07/21,0,90'
Ayrton Lucas,349585,2021,30/07/21,0,90'
Ayrton Lucas,349585,2021,07/08/21,1,90'
Ayrton Lucas,349585,2021,14/08/21,1,90'
Ayrton Lucas,349585,2021,21/08/21,0,90'
Ayrton Lucas,349585,2021,26/08/21,1,90'
Ayrton Lucas,349585,2021,11/09/21,1,84'
Ayrton Lucas,349585,2021,20/09/21,0,90'
Ayrton Lucas,349585,2021,25/09/21,1,90'
Ayrton Lucas,349585,2021,03/10/21,0,90'
Ayrton Lucas,349585,2021,16/10/21,1,69'
Ayrton Lucas,349585,2021,24/10/21,0,90'
Ayrton Lucas,349585,2021,30/10/21,1,90'
Ayrton Lucas,349585,2021,07/11/21,1,80'
Ayrton Lucas,349585,2021,20/11/21,0,83'
Ayrton Lucas,349585,2021,29/11/21,0,90'
Ayrton Lucas,349585,2021,04/12/21,1,90'
Ayrton Lucas,349585,2021,26/02/22,1,90'
Ayrton Lucas,349585,2021,06/03/22,0,90'
Ayrton Lucas,349585,2021,13/03/22,1,90'
Ayrton Lucas,349585,2021,19/03/22,0,45'
Ayrton Lucas,349585,2021,17/05/22,1,90'
Ayrton Lucas,349585,2021,24/05/22,1,90'
Ayrton Lucas,349585,2021,29/06/22,0,33'
Ayrton Lucas,349585,2021,06/07/22,1,19'
Ayrton Lucas,349585,2021,07/09/22,1,27'
Ayrton Lucas,349585,2021,29/10/22,1,70'
Ayrton Lucas,349585,2021,08/05/22,1,66'
Ayrton Lucas,349585,2021,14/05/22,0,45'
Ayrton Lucas,349585,2021,21/05/22,1,90'
Ayrton Lucas,349585,2021,29/05/22,0,90'
Ayrton Lucas,349585,2021,05/06/22,1,72'
Ayrton Lucas,349585,2021,08/06/22,0,74'
Ayrton Lucas,349585,2021,11/06/22,0,8'
Ayrton Lucas,349585,2021,15/06/22,1,90'
Ayrton Lucas,349585,2021,19/06/22,0,90'
Ayrton Lucas,349585,2021,25/06/22,1,90'
Ayrton Lucas,349585,2021,02/07/22,0,90'
Ayrton Lucas,349585,2021,10/07/22,0,90'
Ayrton Lucas,349585,2021,16/07/22,1,90'
Ayrton Lucas,349585,2021,24/07/22,0,90'
Ayrton Lucas,349585,2021,30/07/22,1,90'
Ayrton Lucas,349585,2021,06/08/22,0,90'
Ayrton Lucas,349585,2021,14/08/22,1,90'
Ayrton Lucas,349585,2021,21/08/22,0,90'
Ayrton Lucas,349585,2021,28/08/22,0,90'
Ayrton Lucas,349585,2021,04/09/22,1,90'
Ayrton Lucas,349585,2021,10/09/22,0,90'
Ayrton Lucas,349585,2021,28/09/22,0,45'
Ayrton Lucas,349585,2021,01/10/22,1,90'
Ayrton Lucas,349585,2021,08/10/22,0,90'
Ayrton Lucas,349585,2021,15/10/22,1,90'
Ayrton Lucas,349585,2021,22/10/22,0,90'
Ayrton Lucas,349585,2021,25/10/22,1,90'
Ayrton Lucas,349585,2021,02/11/22,1,90'
Ayrton Lucas,349585,2021,06/11/22,0,90'
Ayrton Lucas,349585,2021,09/11/22,0,90'
Ayrton Lucas,349585,2021,13/11/22,1,90'
Ayrton Lucas,349585,2021,01/05/22,0,58'
Ayrton Lucas,349585,2021,22/06/22,0,12'
Ayrton Lucas,349585,2021,13/07/22,1,1'
Ayrton Lucas,349585,2021,27/07/22,1,13'
Ayrton Lucas,349585,2021,02/03/22,1,90'
Luan Cândido,432166,2023,20/02/24,0,90'
Luan Cândido,432166,2023,27/02/24,1,90'
Luan Cândido,432166,2023,06/03/24,0,90'
Luan Cândido,432166,2023,13/03/24,1,90'
Luan Cândido,432166,2023,13/04/24,0,90'
Luan Cândido,432166,2023,17/04/24,1,90'
Luan Cândido,432166,2023,20/04/24,1,90'
Luan Cândido,432166,2023,28/04/24,0,90'
Luan Cândido,432166,2023,04/05/24,1,90'
Luan Cândido,432166,2023,12/05/24,0,90'
Luan Cândido,432166,2023,01/06/24,0,90'
Luan Cândido,432166,2023,11/06/24,1,90'
Luan Cândido,432166,2023,15/06/24,1,90'
Luan Cândido,432166,2023,23/06/24,1,90'
Luan Cândido,432166,2023,26/06/24,0,57'
Luan Cândido,432166,2023,29/06/24,0,90'
Luan Cândido,432166,2023,03/07/24,1,90'
Luan Cândido,432166,2023,06/07/24,0,90'
Luan Cândido,432166,2023,13/07/24,0,90'
Luan Cândido,432166,2023,21/07/24,1,90'
Luan Cândido,432166,2023,28/07/24,1,90'
Luan Cândido,432166,2023,10/08/24,0,90'
Luan Cândido,432166,2023,17/08/24,1,90'
Luan Cândido,432166,2023,25/08/24,0,32'
Luan Cândido,432166,2023,25/09/24,1,90'
Luan Cândido,432166,2023,19/10/24,0,90'
Luan Cândido,432166,2023,26/10/24,1,14'
Luan Cândido,432166,2023,24/11/24,0,18'
Luan Cândido,432166,2023,01/12/24,1,7'
Luan Cândido,432166,2023,05/12/24,0,23'
Luan Cândido,432166,2023,03/04/24,1,90'
Luan Cândido,432166,2023,10/04/24,0,90'
Luan Cândido,432166,2023,24/04/24,1,90'
Luan Cândido,432166,2023,09/05/24,1,90'
Luan Cândido,432166,2023,16/05/24,0,90'
Luan Cândido,432166,2023,28/05/24,0,90'
Luan Cândido,432166,2023,17/07/24,0,90'
Luan Cândido,432166,2023,24/07/24,1,90'
Luan Cândido,432166,2023,13/08/24,1,90'
Luan Cândido,432166,2023,20/08/24,0,90'
Luan Cândido,432166,2023,01/05/24,0,45'
Luan Cândido,432166,2023,21/05/24,1,90'
Luan Cândido,432166,2023,31/07/24,0,90'
Luan Cândido,432166,2023,07/08/24,1,90'
Luan Cândido,432166,2023,20/01/24,1,90'
Luan Cândido,432166,2023,24/01/24,0,90'
Luan Cândido,432166,2023,27/01/24,1,90'
Luan Cândido,432166,2023,31/01/24,1,90'
Luan Cândido,432166,2023,04/02/24,0,59'
Luan Cândido,432166,2023,24/02/24,0,34'
Luan Cândido,432166,2023,03/03/24,1,49'
Luan Cândido,432166,2023,17/03/24,1,90'
Luan Cândido,432166,2023,27/03/24,0,90'
Luan Cândido,432166,2022,02/07/23,0,1'
Luan Cândido,432166,2022,09/07/23,1,21'
Luan Cândido,432166,2022,29/07/23,0,45'
Luan Cândido,432166,2022,06/08/23,0,90'
Luan Cândido,432166,2022,14/08/23,1,56'
Luan Cândido,432166,2022,20/08/23,0,90'
Luan Cândido,432166,2022,27/08/23,1,45'
Luan Cândido,432166,2022,03/09/23,0,90'
Luan Cândido,432166,2022,14/09/23,1,23'
Luan Cândido,432166,2022,19/09/23,0,14'
Luan Cândido,432166,2022,08/10/23,0,21'
Luan Cândido,432166,2022,19/10/23,0,90'
Luan Cândido,432166,2022,22/10/23,1,8'
Luan Cândido,432166,2022,25/10/23,1,40'
Luan Cândido,432166,2022,02/11/23,0,9'
Luan Cândido,432166,2022,05/11/23,1,24'
Luan Cândido,432166,2022,08/11/23,0,19'
Luan Cândido,432166,2022,12/11/23,1,29'
Luan Cândido,432166,2022,23/11/23,0,90'
Luan Cândido,432166,2022,26/11/23,0,90'
Luan Cândido,432166,2022,03/12/23,1,90'
Luan Cândido,432166,2022,06/12/23,0,90'
Luan Cândido,432166,2022,03/08/23,0,56'
Luan Cândido,432166,2022,10/08/23,1,26'
Luan Cândido,432166,2022,15/01/23,1,24'
Luan Cândido,432166,2022,18/01/23,0,45'
Luan Cândido,432166,2022,21/01/23,0,90'
Luan Cândido,432166,2022,25/01/23,1,57'
Luan Cândido,432166,2022,25/02/23,1,28'
Luan Cândido,432166,2021,06/04/22,1,90'
Luan Cândido,432166,2021,14/04/22,0,90'
Luan Cândido,432166,2021,26/04/22,0,88'
Luan Cândido,432166,2021,17/05/22,1,90'
Luan Cândido,432166,2021,17/04/22,1,90'
Luan Cândido,432166,2021,08/05/22,1,90'
Luan Cândido,432166,2021,11/05/22,1,90'
Luan Cândido,432166,2021,14/05/22,0,31'
Luan Cândido,432166,2021,28/05/22,0,90'
Luan Cândido,432166,2021,05/06/22,1,90'
Luan Cândido,432166,2021,08/06/22,1,70'
Luan Cândido,432166,2021,15/06/22,1,90'
Luan Cândido,432166,2021,18/06/22,0,90'
Luan Cândido,432166,2021,25/06/22,0,90'
Luan Cândido,432166,2021,02/07/22,1,90'
Luan Cândido,432166,2021,09/07/22,1,90'
Luan Cândido,432166,2021,17/07/22,0,90'
Luan Cândido,432166,2021,20/07/22,1,90'
Luan Cândido,432166,2021,24/07/22,0,74'
Luan Cândido,432166,2021,31/07/22,1,90'
Luan Cândido,432166,2021,06/08/22,0,90'
Luan Cândido,432166,2021,14/08/22,0,90'
Luan Cândido,432166,2021,21/08/22,1,90'
Luan Cândido,432166,2021,29/08/22,0,90'
Luan Cândido,432166,2021,03/09/22,1,90'
Luan Cândido,432166,2021,18/09/22,1,90'
Luan Cândido,432166,2021,28/09/22,0,90'
Luan Cândido,432166,2021,01/10/22,0,4'
Luan Cândido,432166,2021,09/10/22,0,28'
Luan Cândido,432166,2021,17/10/22,1,79'
Luan Cândido,432166,2021,22/10/22,1,90'
Luan Cândido,432166,2021,26/10/22,0,90'
Luan Cândido,432166,2021,02/11/22,0,90'
Luan Cândido,432166,2021,05/11/22,1,90'
Luan Cândido,432166,2021,09/11/22,0,90'
Luan Cândido,432166,2021,13/11/22,1,90'
Luan Cândido,432166,2021,20/04/22,0,90'
Luan Cândido,432166,2021,31/05/22,1,90'
Luan Cândido,432166,2021,27/01/22,0,90'
Luan Cândido,432166,2021,31/01/22,1,90'
Luan Cândido,432166,2021,03/02/22,1,90'
Luan Cândido,432166,2021,06/02/22,0,90'
Luan Cândido,432166,2021,09/02/22,1,74'
Luan Cândido,432166,2021,13/02/22,0,77'
Luan Cândido,432166,2021,17/02/22,1,90'
Luan Cândido,432166,2021,20/02/22,0,90'
Luan Cândido,432166,2021,27/02/22,0,90'
Luan Cândido,432166,2021,06/03/22,1,86'
Luan Cândido,432166,2021,23/03/22,1,90'
Luan Cândido,432166,2021,26/03/22,0,90'
Gustavo Gómez,215390,2023,11/06/24,0,90'
Gustavo Gómez,215390,2023,16/06/24,0,8'
Gustavo Gómez,215390,2023,03/04/24,0,90'
Gustavo Gómez,215390,2023,11/04/24,1,90'
Gustavo Gómez,215390,2023,24/04/24,0,90'
Gustavo Gómez,215390,2023,09/05/24,0,90'
Gustavo Gómez,215390,2023,15/05/24,1,90'
Gustavo Gómez,215390,2023,30/05/24,1,81'
Gustavo Gómez,215390,2023,14/08/24,0,90'
Gustavo Gómez,215390,2023,21/08/24,1,90'
Gustavo Gómez,215390,2023,17/04/24,1,90'
Gustavo Gómez,215390,2023,21/04/24,1,90'
Gustavo Gómez,215390,2023,29/04/24,0,90'
Gustavo Gómez,215390,2023,05/05/24,0,90'
Gustavo Gómez,215390,2023,12/05/24,1,90'
Gustavo Gómez,215390,2023,02/06/24,0,82'
Gustavo Gómez,215390,2023,07/07/24,1,90'
Gustavo Gómez,215390,2023,11/07/24,1,90'
Gustavo Gómez,215390,2023,17/07/24,0,90'
Gustavo Gómez,215390,2023,20/07/24,1,90'
Gustavo Gómez,215390,2023,24/07/24,0,90'
Gustavo Gómez,215390,2023,04/08/24,0,90'
Gustavo Gómez,215390,2023,11/08/24,0,90'
Gustavo Gómez,215390,2023,18/08/24,1,90'
Gustavo Gómez,215390,2023,01/09/24,0,90'
Gustavo Gómez,215390,2023,15/09/24,1,90'
Gustavo Gómez,215390,2023,22/09/24,0,90'
Gustavo Gómez,215390,2023,28/09/24,1,90'
Gustavo Gómez,215390,2023,05/10/24,0,90'
Gustavo Gómez,215390,2023,20/10/24,0,90'
Gustavo Gómez,215390,2023,26/10/24,1,90'
Gustavo Gómez,215390,2023,04/11/24,0,90'
Gustavo Gómez,215390,2023,08/11/24,1,90'
Gustavo Gómez,215390,2023,20/11/24,0,26'
Gustavo Gómez,215390,2023,23/11/24,0,90'
Gustavo Gómez,215390,2023,26/11/24,1,90'
Gustavo Gómez,215390,2023,23/05/24,0,90'
Gustavo Gómez,215390,2023,31/07/24,0,90'
Gustavo Gómez,215390,2023,07/08/24,1,90'
Gustavo Gómez,215390,2023,04/02/24,1,90'
Gustavo Gómez,215390,2023,21/01/24,0,90'
Gustavo Gómez,215390,2023,24/01/24,1,84'
Gustavo Gómez,215390,2023,28/01/24,1,90'
Gustavo Gómez,215390,2023,08/02/24,1,90'
Gustavo Gómez,215390,2023,12/02/24,0,90'
Gustavo Gómez,215390,2023,18/02/24,1,14'
Gustavo Gómez,215390,2023,07/04/24,1,71'
Gustavo Gómez,215390,2022,07/09/23,1,90'
Gustavo Gómez,215390,2022,12/09/23,0,90'
Gustavo Gómez,215390,2022,12/10/23,0,90'
Gustavo Gómez,215390,2022,17/10/23,1,90'
Gustavo Gómez,215390,2022,16/11/23,0,90'
Gustavo Gómez,215390,2022,21/11/23,1,90'
Gustavo Gómez,215390,2022,06/09/24,0,90'
Gustavo Gómez,215390,2022,10/10/24,0,90'
Gustavo Gómez,215390,2022,15/10/24,1,90'
Gustavo Gómez,215390,2022,14/11/24,1,90'
Gustavo Gómez,215390,2022,19/11/24,0,90'
Gustavo Gómez,215390,2022,23/09/22,1,90'
Gustavo Gómez,215390,2022,27/09/22,1,90'
Gustavo Gómez,215390,2022,16/11/22,0,90'
Gustavo Gómez,215390,2022,19/11/22,0,90'
Gustavo Gómez,215390,2022,27/03/23,0,90'
Gustavo Gómez,215390,2022,18/06/23,1,90'
Gustavo Gómez,215390,2022,20/04/23,1,90'
Gustavo Gómez,215390,2022,03/05/23,0,90'
Gustavo Gómez,215390,2022,24/05/23,0,90'
Gustavo Gómez,215390,2022,07/06/23,1,90'
Gustavo Gómez,215390,2022,29/06/23,1,90'
Gustavo Gómez,215390,2022,02/08/23,0,90'
Gustavo Gómez,215390,2022,09/08/23,1,90'
Gustavo Gómez,215390,2022,23/08/23,0,90'
Gustavo Gómez,215390,2022,30/08/23,1,90'
Gustavo Gómez,215390,2022,28/09/23,0,90'
Gustavo Gómez,215390,2022,05/10/23,1,90'
Gustavo Gómez,215390,2022,15/04/23,1,90'
Gustavo Gómez,215390,2022,23/04/23,0,90'
Gustavo Gómez,215390,2022,29/04/23,1,90'
Gustavo Gómez,215390,2022,07/05/23,0,90'
Gustavo Gómez,215390,2022,10/05/23,1,90'
Gustavo Gómez,215390,2022,13/05/23,1,90'
Gustavo Gómez,215390,2022,20/05/23,0,45'
Gustavo Gómez,215390,2022,28/05/23,0,90'
Gustavo Gómez,215390,2022,04/06/23,1,90'
Gustavo Gómez,215390,2022,21/06/23,0,90'
Gustavo Gómez,215390,2022,25/06/23,1,90'
Gustavo Gómez,215390,2022,02/07/23,0,90'
Gustavo Gómez,215390,2022,08/07/23,1,90'
Gustavo Gómez,215390,2022,16/07/23,0,90'
Gustavo Gómez,215390,2022,22/07/23,1,90'
Gustavo Gómez,215390,2022,30/07/23,0,90'
Gustavo Gómez,215390,2022,05/08/23,0,90'
Gustavo Gómez,215390,2022,14/08/23,1,90'
Gustavo Gómez,215390,2022,27/08/23,1,90'
Gustavo Gómez,215390,2022,03/09/23,0,90'
Gustavo Gómez,215390,2022,15/09/23,1,90'
Gustavo Gómez,215390,2022,21/09/23,0,90'
Gustavo Gómez,215390,2022,08/10/23,1,90'
Gustavo Gómez,215390,2022,19/10/23,1,90'
Gustavo Gómez,215390,2022,22/10/23,0,90'
Gustavo Gómez,215390,2022,25/10/23,1,90'
Gustavo Gómez,215390,2022,28/10/23,1,90'
Gustavo Gómez,215390,2022,01/11/23,0,90'
Gustavo Gómez,215390,2022,08/11/23,0,48'
Gustavo Gómez,215390,2022,26/11/23,0,59'
Gustavo Gómez,215390,2022,03/12/23,1,90'
Gustavo Gómez,215390,2022,06/12/23,0,90'
Gustavo Gómez,215390,2022,12/04/23,1,90'
Gustavo Gómez,215390,2022,17/05/23,1,90'
Gustavo Gómez,215390,2022,31/05/23,0,90'
Gustavo Gómez,215390,2022,05/07/23,0,90'
Gustavo Gómez,215390,2022,13/07/23,1,90'
Gustavo Gómez,215390,2022,28/01/23,1,90'
Gustavo Gómez,215390,2022,14/01/23,1,90'
Gustavo Gómez,215390,2022,19/01/23,0,90'
Gustavo Gómez,215390,2022,22/01/23,1,90'
Gustavo Gómez,215390,2022,04/02/23,1,90'
Gustavo Gómez,215390,2022,09/02/23,1,90'
Gustavo Gómez,215390,2022,12/02/23,0,90'
Gustavo Gómez,215390,2022,16/02/23,0,90'
Gustavo Gómez,215390,2022,22/02/23,1,90'
Gustavo Gómez,215390,2022,26/02/23,1,90'
Gustavo Gómez,215390,2022,05/03/23,0,90'
Gustavo Gómez,215390,2022,11/03/23,1,90'
Gustavo Gómez,215390,2022,19/03/23,1,90'
Gustavo Gómez,215390,2022,02/04/23,0,90'
Gustavo Gómez,215390,2022,09/04/23,1,90'
Gustavo Gómez,215390,2021,10/06/22,0,90'
Gustavo Gómez,215390,2021,08/02/22,0,90'
Gustavo Gómez,215390,2021,12/02/22,0,120'
Gustavo Gómez,215390,2021,06/04/22,0,90'
Gustavo Gómez,215390,2021,12/04/22,1,66'
Gustavo Gómez,215390,2021,27/04/22,0,90'
Gustavo Gómez,215390,2021,03/05/22,0,90'
Gustavo Gómez,215390,2021,18/05/22,1,90'
Gustavo Gómez,215390,2021,24/05/22,1,90'
Gustavo Gómez,215390,2021,29/06/22,0,90'
Gustavo Gómez,215390,2021,06/07/22,1,90'
Gustavo Gómez,215390,2021,03/08/22,0,90'
Gustavo Gómez,215390,2021,10/08/22,1,90'
Gustavo Gómez,215390,2021,30/08/22,0,90'
Gustavo Gómez,215390,2021,06/09/22,1,90'
Gustavo Gómez,215390,2021,09/04/22,1,90'
Gustavo Gómez,215390,2021,16/04/22,0,90'
Gustavo Gómez,215390,2021,20/04/22,0,90'
Gustavo Gómez,215390,2021,23/04/22,1,90'
Gustavo Gómez,215390,2021,08/05/22,1,90'
Gustavo Gómez,215390,2021,14/05/22,1,90'
Gustavo Gómez,215390,2021,29/05/22,0,90'
Gustavo Gómez,215390,2021,16/06/22,1,90'
Gustavo Gómez,215390,2021,18/06/22,0,90'
Gustavo Gómez,215390,2021,25/06/22,0,90'
Gustavo Gómez,215390,2021,02/07/22,1,90'
Gustavo Gómez,215390,2021,18/07/22,1,90'
Gustavo Gómez,215390,2021,21/07/22,0,90'
Gustavo Gómez,215390,2021,24/07/22,1,90'
Gustavo Gómez,215390,2021,30/07/22,0,90'
Gustavo Gómez,215390,2021,07/08/22,1,90'
Gustavo Gómez,215390,2021,13/08/22,0,90'
Gustavo Gómez,215390,2021,21/08/22,1,90'
Gustavo Gómez,215390,2021,27/08/22,0,90'
Gustavo Gómez,215390,2021,10/09/22,1,90'
Gustavo Gómez,215390,2021,18/09/22,1,90'
Gustavo Gómez,215390,2021,03/10/22,0,90'
Gustavo Gómez,215390,2021,06/10/22,1,90'
Gustavo Gómez,215390,2021,10/10/22,0,90'
Gustavo Gómez,215390,2021,16/10/22,1,90'
Gustavo Gómez,215390,2021,22/10/22,1,90'
Gustavo Gómez,215390,2021,25/10/22,0,90'
Gustavo Gómez,215390,2021,02/11/22,1,90'
Gustavo Gómez,215390,2021,06/11/22,0,90'
Gustavo Gómez,215390,2021,09/11/22,1,90'
Gustavo Gómez,215390,2021,30/04/22,1,90'
Gustavo Gómez,215390,2021,11/05/22,0,90'
Gustavo Gómez,215390,2021,23/06/22,0,90'
Gustavo Gómez,215390,2021,14/07/22,1,90'
Gustavo Gómez,215390,2021,23/01/22,0,90'
Gustavo Gómez,215390,2021,01/02/22,1,90'
Gustavo Gómez,215390,2021,19/02/22,1,90'
Gustavo Gómez,215390,2021,06/03/22,1,90'
Gustavo Gómez,215390,2021,10/03/22,0,90'
Gustavo Gómez,215390,2021,13/03/22,1,90'
Gustavo Gómez,215390,2021,17/03/22,1,90'
Gustavo Gómez,215390,2021,20/03/22,0,90'
Gustavo Gómez,215390,2021,26/03/22,1,90'
Gustavo Gómez,215390,2021,30/03/22,0,90'
Gustavo Gómez,215390,2021,03/04/22,1,90'
Gustavo Gómez,215390,2021,02/03/22,1,90'
Fabrício Bruno,432773,2023,23/03/24,0,90'
Fabrício Bruno,432773,2023,26/03/24,0,90'
Fabrício Bruno,432773,2023,02/04/24,0,90'
Fabrício Bruno,432773,2023,24/04/24,0,90'
Fabrício Bruno,432773,2023,07/05/24,0,90'
Fabrício Bruno,432773,2023,15/05/24,1,90'
Fabrício Bruno,432773,2023,15/08/24,1,90'
Fabrício Bruno,432773,2023,22/08/24,0,90'
Fabrício Bruno,432773,2023,19/09/24,1,90'
Fabrício Bruno,432773,2023,26/09/24,0,83'
Fabrício Bruno,432773,2023,14/04/24,0,90'
Fabrício Bruno,432773,2023,17/04/24,1,90'
Fabrício Bruno,432773,2023,21/04/24,0,90'
Fabrício Bruno,432773,2023,28/04/24,1,90'
Fabrício Bruno,432773,2023,11/05/24,1,90'
Fabrício Bruno,432773,2023,02/06/24,0,90'
Fabrício Bruno,432773,2023,13/06/24,1,90'
Fabrício Bruno,432773,2023,16/06/24,0,90'
Fabrício Bruno,432773,2023,23/06/24,0,90'
Fabrício Bruno,432773,2023,26/06/24,0,90'
Fabrício Bruno,432773,2023,30/06/24,1,90'
Fabrício Bruno,432773,2023,03/07/24,0,90'
Fabrício Bruno,432773,2023,06/07/24,1,90'
Fabrício Bruno,432773,2023,11/07/24,1,69'
Fabrício Bruno,432773,2023,20/07/24,1,90'
Fabrício Bruno,432773,2023,24/07/24,0,90'
Fabrício Bruno,432773,2023,11/08/24,1,90'
Fabrício Bruno,432773,2023,18/08/24,0,66'
Fabrício Bruno,432773,2023,25/08/24,1,7'
Fabrício Bruno,432773,2023,01/09/24,0,90'
Fabrício Bruno,432773,2023,15/09/24,1,90'
Fabrício Bruno,432773,2023,17/10/24,1,90'
Fabrício Bruno,432773,2023,30/10/24,0,90'
Fabrício Bruno,432773,2023,06/11/24,0,90'
Fabrício Bruno,432773,2023,13/11/24,1,90'
Fabrício Bruno,432773,2023,20/11/24,0,90'
Fabrício Bruno,432773,2023,01/12/24,1,8'
Fabrício Bruno,432773,2023,04/12/24,0,90'
Fabrício Bruno,432773,2023,01/05/24,1,90'
Fabrício Bruno,432773,2023,22/05/24,0,90'
Fabrício Bruno,432773,2023,31/07/24,1,90'
Fabrício Bruno,432773,2023,07/08/24,0,90'
Fabrício Bruno,432773,2023,28/08/24,0,90'
Fabrício Bruno,432773,2023,12/09/24,1,90'
Fabrício Bruno,432773,2023,20/10/24,0,59'
Fabrício Bruno,432773,2023,03/11/24,1,2'
Fabrício Bruno,432773,2023,10/11/24,0,31'
Fabrício Bruno,432773,2023,09/03/24,0,90'
Fabrício Bruno,432773,2023,16/03/24,1,90'
Fabrício Bruno,432773,2023,30/03/24,0,90'
Fabrício Bruno,432773,2023,07/04/24,1,90'
Fabrício Bruno,432773,2023,17/01/24,1,90'
Fabrício Bruno,432773,2023,04/02/24,0,90'
Fabrício Bruno,432773,2023,07/02/24,1,90'
Fabrício Bruno,432773,2023,10/02/24,1,90'
Fabrício Bruno,432773,2023,15/02/24,0,90'
Fabrício Bruno,432773,2023,25/02/24,1,90'
Fabrício Bruno,432773,2023,02/03/24,1,45'
Fabrício Bruno,432773,2022,07/02/23,1,45'
Fabrício Bruno,432773,2022,11/02/23,0,90'
Fabrício Bruno,432773,2022,19/04/23,1,61'
Fabrício Bruno,432773,2022,04/05/23,0,90'
Fabrício Bruno,432773,2022,24/05/23,0,90'
Fabrício Bruno,432773,2022,08/06/23,1,90'
Fabrício Bruno,432773,2022,28/06/23,1,25'
Fabrício Bruno,432773,2022,03/08/23,1,90'
Fabrício Bruno,432773,2022,10/08/23,0,90'
Fabrício Bruno,432773,2022,16/04/23,1,90'
Fabrício Bruno,432773,2022,23/04/23,0,90'
Fabrício Bruno,432773,2022,30/04/23,1,90'
Fabrício Bruno,432773,2022,07/05/23,0,90'
Fabrício Bruno,432773,2022,10/05/23,1,90'
Fabrício Bruno,432773,2022,13/05/23,0,90'
Fabrício Bruno,432773,2022,21/05/23,1,90'
Fabrício Bruno,432773,2022,27/05/23,1,90'
Fabrício Bruno,432773,2022,05/06/23,0,90'
Fabrício Bruno,432773,2022,11/06/23,1,90'
Fabrício Bruno,432773,2022,22/06/23,0,90'
Fabrício Bruno,432773,2022,25/06/23,0,90'
Fabrício Bruno,432773,2022,01/07/23,1,90'
Fabrício Bruno,432773,2022,08/07/23,0,90'
Fabrício Bruno,432773,2022,29/07/23,0,90'
Fabrício Bruno,432773,2022,13/08/23,1,90'
Fabrício Bruno,432773,2022,20/08/23,0,90'
Fabrício Bruno,432773,2022,26/08/23,1,90'
Fabrício Bruno,432773,2022,02/09/23,0,90'
Fabrício Bruno,432773,2022,13/09/23,1,90'
Fabrício Bruno,432773,2022,20/09/23,0,90'
Fabrício Bruno,432773,2022,30/09/23,1,90'
Fabrício Bruno,432773,2022,07/10/23,0,90'
Fabrício Bruno,432773,2022,19/10/23,0,90'
Fabrício Bruno,432773,2022,22/10/23,1,90'
Fabrício Bruno,432773,2022,01/11/23,1,90'
Fabrício Bruno,432773,2022,05/11/23,0,90'
Fabrício Bruno,432773,2022,08/11/23,1,90'
Fabrício Bruno,432773,2022,11/11/23,1,90'
Fabrício Bruno,432773,2022,23/11/23,1,90'
Fabrício Bruno,432773,2022,26/11/23,0,90'
Fabrício Bruno,432773,2022,29/11/23,1,90'
Fabrício Bruno,432773,2022,03/12/23,1,90'
Fabrício Bruno,432773,2022,06/12/23,0,90'
Fabrício Bruno,432773,2022,13/04/23,0,90'
Fabrício Bruno,432773,2022,26/04/23,1,90'
Fabrício Bruno,432773,2022,16/05/23,0,90'
Fabrício Bruno,432773,2022,01/06/23,1,90'
Fabrício Bruno,432773,2022,05/07/23,1,90'
Fabrício Bruno,432773,2022,12/07/23,0,90'
Fabrício Bruno,432773,2022,26/07/23,0,90'
Fabrício Bruno,432773,2022,16/08/23,1,90'
Fabrício Bruno,432773,2022,17/09/23,1,90'
Fabrício Bruno,432773,2022,24/09/23,0,90'
Fabrício Bruno,432773,2022,13/03/23,1,90'
Fabrício Bruno,432773,2022,19/03/23,0,90'
Fabrício Bruno,432773,2022,01/04/23,1,90'
Fabrício Bruno,432773,2022,09/04/23,0,85'
Fabrício Bruno,432773,2022,15/01/23,1,90'
Fabrício Bruno,432773,2022,21/01/23,1,45'
Fabrício Bruno,432773,2022,15/02/23,0,90'
Fabrício Bruno,432773,2022,05/03/23,1,90'
Fabrício Bruno,432773,2022,08/03/23,1,9'
Fabrício Bruno,432773,2022,21/02/23,0,90'
Fabrício Bruno,432773,2022,28/02/23,1,120'
Fabrício Bruno,432773,2021,07/09/22,1,90'
Fabrício Bruno,432773,2021,10/07/22,0,90'
Fabrício Bruno,432773,2021,24/07/22,0,90'
Fabrício Bruno,432773,2021,30/07/22,1,90'
